Name,UserName,Time,Text,Likes,Retweets,TweetURL,UserURL,City,Country
OWN NSW,age_no_barrier,3/3/2022 23:37,"""Women are endlessly disappointed by the men running Australia.""
with Missy Higgins. 
Homelessness
Poverty
Violence
Refugees
Climate Change
Disaster Response
Join the dots. 
All talk, no action.
@janine_hendry
 @JaneCaro
theguardian.com
Missy Higgins: ‘Women are endlessly disappointed by the men running Australia’
The musician has been inspired by Grace Tame and Brittany Higgins, whose female rage, she says, is mirrored in her ‘mini-album’
1
13
46",13,46,https://twitter.com/age_no_barrier/status/1499529549842763802,https://twitter.com/age_no_barrier,0,Australia
OWN NSW,age_no_barrier,3/8/2022 23:21,"Imagine how good it will be if the billions given in fossil fuel subsidies were used to provide housing for people whose lives have been impacted by climate change. We could even end homelessness. Imagine that.
@lynlinking
 @_EverybodysHome
theguardian.com
‘I can’t afford to go anywhere else’: the NSW caravan park residents devastated by floods
Unable to afford insurance against increasingly common inundations, many have no option but to stay and rebuild
3
10
24",10,24,https://twitter.com/age_no_barrier/status/1501337310742286336,https://twitter.com/age_no_barrier,0,Australia
OWN NSW,age_no_barrier,3/12/2022 22:16,"Amy Remeikis: ""Why isn't the federal govt actually reacting?"" given what we already know about climate change & the fact that we know natural disaster happen.
#insiders
7
61",7,61,https://twitter.com/age_no_barrier/status/1502770627886784513,https://twitter.com/age_no_barrier,0,Australia
OWN NSW,age_no_barrier,4/16/2022 23:15,"Peter Hartcher on  ICAC: ""Of course it is a broken promise...It really is a high priority...for the country...It could be [a vote changer].""
Teal candidates are campaigning on climate change, integrity commission & justice for women.
#insiders
2
9
40",9,40,https://twitter.com/age_no_barrier/status/1515468940960436224,https://twitter.com/age_no_barrier,0,Australia
Craig,seasideguy01,4/1/2022 23:26,"Replying to 
@ItsBouquet
Did they talk about Morrison’s climate change leaflet?
8
30",8,30,https://twitter.com/seasideguy01/status/1510035850335121412,https://twitter.com/seasideguy01,0,Australia
Barry Tucker,btckr,2/14/2022 21:03,"Join the dots. Rampant climate change, partly due to unrestrained, unplanned industrial & other development for profit.
Capitalist societies won't control it, but Communist regimes might.
Increasing frustration with Democracies.
Can you project from there?
2
3
21",3,21,https://twitter.com/btckr/status/1493330047595577345,https://twitter.com/btckr,0,Australia
Real Mark Latham,RealMarkLatham,4/23/2022 23:29,"Chris Bowen has just confirmed that coal mines are included in Labor’s Safeguard Mechanism climate change policy, levying a new $35 million pa impost on 18 of them in the Hunter Valley - a massive job destroyer.
The only way to save jobs in Hunter is to vote One Nation.
49
147
521",147,521,https://twitter.com/RealMarkLatham/status/1518009236281708544,https://twitter.com/RealMarkLatham,0,Australia
Smh 1962,Hellharbour,3/15/2022 22:20,"What are the top three on your wish list for a new government ? Mine  
1. Proper action on climate change 
2. Wind back welfare for the rich in favour of health, aged care and education 
3. tax the shit out of the sky fairy industry 
 
#auspol
95
180
955",180,955,https://twitter.com/Hellharbour/status/1503858723365687296,https://twitter.com/Hellharbour,0,Australia
John Gademski,JGademski,2/23/2022 22:51,"Once the Ukraine Russo war escalates we in Australia will see the green labor dream in action in Europe, no gas, blackouts, starving people, hospitals overrun, except for green leaders and politicians who willed fat and tell us how lucky we are in fighting climate change.
2
6
28",6,28,https://twitter.com/JGademski/status/1496618820165079041,https://twitter.com/JGademski,0,Australia
John Gademski,JGademski,4/1/2022 21:25,"Ever notice that the green energy pushers and climate change spruikers are billionaires millionaires or on the government tit?
17
67
316",67,316,https://twitter.com/JGademski/status/1510005410518138880,https://twitter.com/JGademski,0,Australia
John Gademski,JGademski,4/2/2022 23:11,"For God's Sake we have China surrounding us and Albo thinks climate change is Australia's biggest danger!
Albo will make Australia the Ukraine of the Pacific
29
60
375",60,375,https://twitter.com/JGademski/status/1510394632915808258,https://twitter.com/JGademski,0,Australia
Dr Josie McSkimming,JosieMcskimming,3/18/2022 21:26,"How do we persuade Aust’n people to vote for a govt that won’t ignore warnings on climate change? 

The lying, deceptive ads produced with OUR taxpayer money on commercial radio & tv spruiking the #LNP’s phoney climate credentials are astounding. 
Isn’t this corruption? 
#auspol
7
16
41",16,41,https://twitter.com/JosieMcskimming/status/1504932280913264640,https://twitter.com/JosieMcskimming,0,Australia
Don't Mess With Tess,NomessTess,4/17/2022 21:51,"Replying to 
@timothycjames
 @simonahac
 and 2 others
Jeez you'd give a box of hammers a run for their money. The independents want real action on climate change so there's no point in targeting seats held by a party that's proposing that, so they're targeting the seats held by the party led by the man with the lump of coal 
1
5
10",5,10,https://twitter.com/NomessTess/status/1515810326050222086,https://twitter.com/NomessTess,0,Australia
Asher Wolf,Asher_Wolf,3/20/2022 23:44,"Lismore floods victims dump debris outside Kirribilli House in climate change protest
smh.com.au
Flood-hit Lismore residents dump debris outside Kirribilli House
Nine Lismore residents have dumped flood-damaged household items outside the Prime Minister’s Sydney residence.
9
29",9,29,https://twitter.com/Asher_Wolf/status/1505691731844820994,https://twitter.com/Asher_Wolf,0,Australia
Animal Justice Party - South Australia,ajp_sa,4/4/2022 22:52,"'Transformational change is needed in ever region & sector now to mitigate climate change' IPCC
abc.net.au
The IPCC has laid out what we need to do to keep global warming under 1.5C. Here are the key...
It will take ""transformational change"" in every sector in every region of the world to keep global warming under 1.5 degrees Celsius, the world's climate scientists and governments warn.
5
10",5,10,https://twitter.com/ajp_sa/status/1511114444859793409,https://twitter.com/ajp_sa,0,Australia
Steven Hail,StevenHailAus,3/10/2022 22:14,"What about climate change? Match this with a commitment to reintroduce the duty, and to gradually raise its real rate thereafter, while increasing incentives to switch to electric, plus investments in public transport, green infrastructure and accelerated renewables specifically.
1
4
14",4,14,https://twitter.com/StevenHailAus/status/1502045318074224641,https://twitter.com/StevenHailAus,0,Australia
Steven Hail,StevenHailAus,3/13/2022 21:29,"For energy prices and for minimising and adapting to climate change, there should be very short-term, medium-term and long-term plans. What we have instead is a heads in the sand approach, combined with a lot of nonsense about deficits. You can hear it every morning on the radio.
8
28
71",28,71,https://twitter.com/StevenHailAus/status/1503121114439950336,https://twitter.com/StevenHailAus,0,Australia
UnkleMungrel,UnkleMungrel,3/15/2022 21:38,"Replying to 
@anjsharmaaa
You doing a great job young lady!
It gives me hope as an aging man to see the passion you & your fellow supporters have to do your best to fight against climate change. 
Keep up the great work!!
*You understand that this current LNP govt don't care?
We need a govt that does!!
4
14",4,14,https://twitter.com/UnkleMungrel/status/1503848128138858496,https://twitter.com/UnkleMungrel,0,Australia
Steven Hail,StevenHailAus,4/19/2022 23:37,"""At the current rate of demand growth, irreversible climate change could arrive before a global sustainable energy system. Therefore, energy demand & consumption in general must be curtailed while energy is transitioned to renewables."" (Mark Diesendorf).

We'll talk in 30 mins.
3
10
17",10,17,https://twitter.com/StevenHailAus/status/1516561629701611521,https://twitter.com/StevenHailAus,0,Australia
dushku,danushk56233708,3/31/2022 23:13,"Replying to 
@murpharoo
I listened to #QandA & I didn’t think Steggall said that.
Maybe she inferred if Barnaby & Scott were gone, & LNP had leaders that support climate change policies, integrity & equity, she’d could vote with them on issues.
LNP is utterly devoid of that kind of leadership.
7
18",7,18,https://twitter.com/danushk56233708/status/1509670286576160791,https://twitter.com/danushk56233708,0,Australia
Ariane Wilkinson,arianewilkinson,4/5/2022 22:56,"The University of Melbourne has launched *fully-funded* climate-action scholarships for students from Pacific Island nations to support their local communities in addressing climate change. Applications due by 30 September 2022.  Please share widely 
unimelb.edu.au
Climate-action scholarships for Pacific Island nations students
Climate-action scholarships for Pacific Island nations students
18
434
561",434,561,https://twitter.com/arianewilkinson/status/1511477989866807300,https://twitter.com/arianewilkinson,0,Australia
Ariane Wilkinson,arianewilkinson,4/5/2022 23:02,"The scholarship provides a living allowance, full fee remission, relocation allowance health cover for students from Pacific Small Island Developing States who intend to pursue graduate coursework or research in the fields that address the effects of climate change in the Pacific
1
5
14",5,14,https://twitter.com/arianewilkinson/status/1511479401309159425,https://twitter.com/arianewilkinson,0,Australia
Covid's not over - mask up & live,AllanSeymour1,3/9/2022 22:23,"Morrison pretended the Coalition had always been on board with climate change despite the evidence to the contrary (including, but not limited to, the repeal of a functioning carbon price, Abbott’s serious attempt to gut the renewable energy target & his own “war on the weekend"".
Quote Tweet
RosHoatson
@HoatsonRos
 · Mar 9
KM nails #ScottytheFailure in the Guardian https://theguardian.com/australia-news/2022/mar/10/passivity-and-blame-shifting-scott-morrison-brings-his-signature-crisis-skills-to-lismore?CMP=Share_AndroidApp_Other…
4
8",4,8,https://twitter.com/AllanSeymour1/status/1501685234164645888,https://twitter.com/AllanSeymour1,0,Australia
Jenny Frecklington-Jones,JonesHowdareyou,1/31/2022 23:33,"So we have—

Pandemic debacle/rising death toll especially aged care
Accelerating climate change policies
Anti-women stances
Misuse of public monies incl running an election campaign using taxpayers' money w/out calling an election/vote buying

What else won't get raised. #npc
1
11
32",11,32,https://twitter.com/JonesHowdareyou/status/1488294436668911619,https://twitter.com/JonesHowdareyou,0,Australia
Jenny Frecklington-Jones,JonesHowdareyou,2/8/2022 22:51,"I can imagine human tribes from long past knew this forever. One day we might all catch up. Unless of course we refuse the halt the rapidly unfolding disaster that is climate change.

""Chimpanzees observed treating wounds of others, using crushed insects""
theguardian.com
Chimpanzees observed treating wounds of others, using crushed insects
Findings published in the journal Current Biology contribute to ongoing debate about empathy among animals
2
12",2,12,https://twitter.com/JonesHowdareyou/status/1491182880000999428,https://twitter.com/JonesHowdareyou,0,Australia
Jenny Frecklington-Jones,JonesHowdareyou,4/3/2022 21:51,"Replying to 
@deniseshrivell
As far as I can tell, their only policy remains accelerating rapid climate change by mining, selling and burning more fossil fuels, while continuing to lie about what they are doing.

I can find evidence of nothing else.
4
15",4,15,https://twitter.com/JonesHowdareyou/status/1510736751517650955,https://twitter.com/JonesHowdareyou,0,Australia
